Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRJ47,OUT049,2838.898438
FDB34,OUT046,1403.007813
FDY22,OUT027,3746.92847
DRL11,OUT017,2636.96875
FDY46,OUT035,3134.203125
FDG17,OUT013,3900.608158
FDE52,OUT018,1166.662845
DRP47,OUT027,5407.34375
FDO01,OUT010,193.1940952
FDL09,OUT046,2712.733158
FDR57,OUT013,2591.30347
DRD37,OUT035,929.8125
FDQ36,OUT027,2135.592533
FDL33,OUT049,3203.992188
FDL48,OUT045,798.2331577
FDL28,OUT049,3768.608158
NCN29,OUT046,793.1640625
FDO13,OUT035,2798.710938
FDB38,OUT045,2582.280033
FDI36,OUT035,3303.17847
FDI58,OUT035,1658.733158
FDH22,OUT018,1765.296875
FDQ27,OUT013,1776.600345
FDT33,OUT046,2687.498783
FDC56,OUT045,1864.476563
FDF14,OUT046,2510.117188
FDQ39,OUT017,3153.507813
NCM43,OUT017,2718.007813
FDS46,OUT035,2105.77222
FDI22,OUT049,3368.96875
NCE43,OUT045,2596.15625
FDZ36,OUT010,1083.256595
FDR13,OUT019,44.27222017
FDP46,OUT018,1160.375
FDW56,OUT019,1171.9375
FDB40,OUT017,2443.139408
FDM28,OUT018,2544.117188
FDV49,OUT013,4248.664063
NCS53,OUT018,2208.609375
FDO03,OUT049,3769.639408
FDT15,OUT035,3109.608158
FDD33,OUT049,3768.265625
FDX13,OUT017,4102.40625
FDH60,OUT013,3196.967533
DRH51,OUT046,1352.429688
NCL07,OUT049,793.0546875
FDW51,OUT045,3356.686283
FDF21,OUT019,1157.655033
FDH26,OUT019,419.8503452
FDJ03,OUT049,939.7175327
FDU35,OUT017,1695.851563
DRL01,OUT018,3400.311283
FDE59,OUT045,586.9453125
FDI60,OUT035,1251.319095
DRH39,OUT035,1356.539063
FDK36,OUT049,944.375
FDN52,OUT045,1315.537845
FDU12,OUT017,4298.483158
NCT05,OUT027,5495.273438
FDS37,OUT027,3370.203125
FDK24,OUT017,881.921875
DRF36,OUT013,3056.414063
FDN46,OUT010,-284.1105923
NCN06,OUT045,2468.476563
FDD59,OUT035,1524.967533
FDM14,OUT045,1734.859375
FDO10,OUT018,693.0222202
FDU35,OUT013,1625.84375
NCA30,OUT018,2664.007813
NCO41,OUT049,1676.132813
FDI24,OUT046,2797.101563
FDZ16,OUT046,3048.530033
FDV47,OUT046,1356.242188
FDV16,OUT045,547.7487827
FDZ22,OUT035,1476.234375
FDO20,OUT010,2129.592533
FDW38,OUT013,965.2565952
FDW52,OUT045,2564.412845
FDT43,OUT019,-993.7265625
NCS29,OUT045,4102.679688
NCC31,OUT017,2547.375
FDA21,OUT017,3062.96875
FDQ55,OUT046,1953.944095
NCE54,OUT049,1307.609375
FDD45,OUT017,1661.671875
NCP17,OUT017,1155.445313
FDR47,OUT035,3209.507813
DRM35,OUT013,2853.273438
FDR47,OUT019,1178.21875
FDX19,OUT010,1797.726563
FDV22,OUT027,3986.748783
FDQ46,OUT027,3221.757813
DRO47,OUT045,1728.851563
FDB44,OUT010,1475.195313
FDN02,OUT010,1355.570313
FDW10,OUT045,2691.421875
FDJ41,OUT019,2236.8125
FDM50,OUT046,1044.694095
FDW10,OUT035,2944.0625
FDY48,OUT049,1760.429688
NCE30,OUT027,4778.867188
FDO04,OUT045,855.3984375
FDQ26,OUT010,-957.1965298
NCX29,OUT018,2043.78125
FDE39,OUT046,1864.90625
NCR54,OUT027,4498.078125
NCP55,OUT027,2388.9375
FDX22,OUT017,3497.826908
FDI05,OUT035,1356.95972
FDC51,OUT027,3457.67847
FDC10,OUT013,1976.912845
FDJ46,OUT045,2697.382813
FDV10,OUT010,-1138.44653
FDX12,OUT027,5336.780033
FDL43,OUT019,-612.265625
DRB13,OUT046,3036.326908
FDF59,OUT027,3524.117188
FDT35,OUT049,2810.08472
NCJ19,OUT035,1076.117188
FDT35,OUT018,2470.475345
FDI48,OUT046,878.7175327
DRC24,OUT019,520.203125
NCZ05,OUT017,1761.578125
FDJ57,OUT049,3283.27222
FDX11,OUT017,3035.733158
FDE09,OUT035,1973.789063
NCK06,OUT049,2010.632813
DRE37,OUT017,3087.882813
FDV56,OUT046,1794.944095
FDY43,OUT017,2789.484375
FDV35,OUT013,2469.789063
FDF05,OUT019,2221.5
FDA36,OUT035,3080.640625
FDS13,OUT027,5616.65625
FDU47,OUT013,2336.08472
FDI36,OUT010,1232.655033
FDH48,OUT046,1408.820313
FDZ14,OUT013,1992.162845
FDS46,OUT013,2008.514408
FDE21,OUT017,2041.101563
FDA26,OUT049,3592.155033
FDV12,OUT046,1657.389408
FDL46,OUT019,-42.796875
FDN57,OUT013,2307.421875
NCJ18,OUT017,1932.257813
FDO36,OUT045,2781.6875
FDX55,OUT018,3174.875
FDT25,OUT019,110.0390625
FDD16,OUT049,1298.296875
NCX18,OUT013,3119.992188
NCG55,OUT018,1534.171875
NCV18,OUT049,1408.179688
NCS18,OUT035,1848.773438
FDC37,OUT045,1665.8125
FDE47,OUT046,2020.625
DRG49,OUT019,1954.078125
FDC39,OUT049,3345.109375
FDH24,OUT019,655.5234375
FDV39,OUT027,4613.132813
NCL17,OUT045,2211.078125
NCY53,OUT035,1957.929688
FDH52,OUT013,1099.608158
NCD19,OUT018,597.390625
FDI44,OUT046,1269.5625
DRD49,OUT027,5161.617188
FDN08,OUT035,2125.655033
FDO20,OUT027,5498.162845
FDY02,OUT046,4133.233158
FDX23,OUT045,1458.859375
FDX01,OUT017,2007.523438
FDH20,OUT027,3096.20972
NCX41,OUT017,3460.484375
FDD21,OUT027,3383.92847
DRH11,OUT019,-998.15625
DRE60,OUT018,3243.96875
FDB10,OUT013,3775.351563
FDH38,OUT013,1968.78125
NCL07,OUT018,372.78125
FDD48,OUT046,1839.484375
NCT54,OUT027,2912.296875
FDF32,OUT027,4632.476563
DRH51,OUT045,1311.648438
DRG03,OUT035,2585.398438
NCY42,OUT019,367.2734375
FDH32,OUT017,1670.820313
NCJ06,OUT027,3358.429688
FDH47,OUT027,3064.280033
FDZ08,OUT018,1118.975345
FDK16,OUT017,1615.171875
DRG01,OUT018,941.953125
NCM53,OUT027,3140.984375
NCB07,OUT035,3226.59375
NCZ06,OUT035,4097.8125
FDU48,OUT049,2191.773438
NCB55,OUT027,2370.179688
FDP15,OUT013,4113.632813
FDF17,OUT046,3095.023438
NCN06,OUT049,2676.09375
DRM48,OUT018,337.671875
FDH10,OUT046,3035.25
FDC60,OUT018,1188.037845
FDE35,OUT018,759.8659702
DRI23,OUT013,2598.28125
NCR38,OUT013,3985.96875
FDP04,OUT035,1161.039063
NCW17,OUT045,2019.054688
FDX34,OUT017,2058.40625
NCK53,OUT045,1516.554688
NCO54,OUT010,-1010.421875
NCH55,OUT046,2009.054688
FDT44,OUT027,3355.023438
DRG49,OUT046,3816.882813
FDX46,OUT010,-927.9074673
DRG36,OUT049,2778.78125
FDU37,OUT049,1477.14722
FDK10,OUT049,3025.77222
DRF37,OUT027,5547.71875
FDC44,OUT035,1959.976563
FDP15,OUT046,4062.953125
FDZ27,OUT027,2254.03125
FDY22,OUT019,377.6862827
DRG51,OUT035,2762.28125
FDN58,OUT045,3658.58472
FDW01,OUT049,2581.929688
FDX24,OUT018,1255.960938
FDO51,OUT017,878.4206577
FDJ52,OUT027,4010.21875
NCY06,OUT010,119.390625
FDE20,OUT018,2488.55347
FDT23,OUT010,-625.7355923
FDQ51,OUT046,878.2878452
FDE35,OUT046,1066.780033
FDB46,OUT013,3422.14722
NCG19,OUT035,3770.679688
NCL06,OUT018,3796.648438
FDT36,OUT019,-1290.390625
FDC56,OUT049,2065.875
FDJ26,OUT049,3560.74097
FDZ59,OUT017,2820.061283
FDV11,OUT027,4297.14722
FDR13,OUT010,20.78003267
FDI15,OUT018,3828.023438
FDF47,OUT018,3275.289063
NCB54,OUT019,170.296875
NCK19,OUT027,4480.742188
FDX16,OUT017,2490.320313
FDL50,OUT045,2026.756595
NCE31,OUT035,686.6875
DRJ01,OUT049,2638.007813
FDE22,OUT013,2588.671875
FDY20,OUT019,-392.1496548
NCO14,OUT045,657.8984375
NCR50,OUT017,2493.882813
DRM47,OUT017,3149.078125
FDO27,OUT010,-365.9543423
FDJ20,OUT027,3515.912845
NCX17,OUT013,3719.609375
FDG59,OUT049,759.609375
FDD52,OUT045,1649.826908
FDO48,OUT017,3669.873783
FDC59,OUT019,-782.2512173
FDS15,OUT018,1504.975345
FDB47,OUT035,3472.148438
FDV14,OUT019,-515.34375
FDB27,OUT013,3098.5625
FDA35,OUT035,2179.74097
FDN51,OUT018,3903.498783
FDO39,OUT019,998.9050327
FDB28,OUT049,3192.375
DRJ25,OUT046,783.5
FDH46,OUT027,3111.280033
FDI10,OUT045,2703.86597
FDU21,OUT018,320.6784702
FDD09,OUT049,3004.671875
FDD10,OUT046,2883.52222
FDN31,OUT010,1149.71875
FDA46,OUT018,2816.203125
FDM56,OUT046,1769.742188
FDF11,OUT010,1956.850345
FDS32,OUT018,2041.686283
NCM06,OUT013,2431.609375
FDZ26,OUT045,3700.373783
FDO01,OUT013,2173.264408
FDJ46,OUT049,2871.539063
FDG26,OUT019,2207.65625
FDZ38,OUT035,2886.25
NCO55,OUT013,1703.859375
FDT60,OUT035,2132.59375
FDW37,OUT049,1592.46875
NCK42,OUT018,3102.023438
FDA45,OUT046,2754.023438
FDW55,OUT018,3761.655033
FDY44,OUT017,3297.100345
FDQ31,OUT017,1579.67847
FDM09,OUT049,2848.037845
FDH12,OUT018,1418.851563
NCQ43,OUT035,1895.15625
FDT33,OUT035,2841.780033
NCT41,OUT018,2114.617188
DRJ25,OUT010,-1138.65625
NCQ41,OUT046,3122.703125
NCN17,OUT049,1722.078125
DRO35,OUT027,3351.898438
FDU27,OUT018,579.8503452
FDY43,OUT027,4178.445313
FDG46,OUT035,2046.77222
DRL49,OUT018,2000.070313
NCB55,OUT049,997.53125
FDK28,OUT049,4173.367188
FDO49,OUT045,811.6315952
FDT03,OUT013,2939.226563
FDW33,OUT027,3121.367188
FDR02,OUT035,1890.742188
FDF50,OUT013,3195.148438
FDA40,OUT018,1166.756595
NCT53,OUT018,2348.570313
FDY60,OUT035,2466.20972
FDP44,OUT027,3177.05347
NCQ50,OUT045,3285.875
NCC30,OUT017,2904.179688
FDQ60,OUT018,1694.194095
FDG41,OUT046,1772.381595
FDQ03,OUT046,3793.498783
FDM03,OUT045,1639.078125
FDZ51,OUT018,1280.342533
DRF51,OUT035,740.8125
FDF39,OUT017,4246.748783
FDW52,OUT035,2765.670658
FDY22,OUT049,2453.975345
FDG14,OUT013,2500.717533
FDA57,OUT017,776.609375
FDL45,OUT019,131.4765625
FDX28,OUT046,1539.929688
NCQ54,OUT013,2708.382813
FDH40,OUT045,1251.77222
FDU52,OUT035,2630.171875
FDT60,OUT010,62.90625
FDK08,OUT045,1604.412845
FDN04,OUT049,2978.155033
FDE50,OUT013,3085.373783
FDI16,OUT049,952.2409702
FDM50,OUT049,1169.631595
NCV30,OUT049,1086.382813
FDT44,OUT013,1917.335938
FDY60,OUT013,2406.30347
FDT56,OUT017,1138.77222
FDV58,OUT018,2788.65625
FDU04,OUT013,2000.960938
NCN05,OUT027,4390.640625
FDI53,OUT018,2295.889408
FDD34,OUT046,2620.585938
FDW47,OUT027,3449.078125
FDT51,OUT027,3300.162845
FDO27,OUT013,1605.717533
NCQ18,OUT018,1305.0625
NCW05,OUT013,1757.234375
FDI15,OUT010,2194.804688
NCH43,OUT010,1479.695313
FDT40,OUT049,2085.945313
NCG19,OUT017,3718.421875
NCM30,OUT035,795.859375
FDB38,OUT017,2697.20972
FDB22,OUT046,2436.929688
FDC58,OUT046,740.515625
NCI29,OUT013,2281.992188
FDA23,OUT010,-290.1484375
DRG48,OUT013,2322.007813
FDV21,OUT013,2004.757813
NCG18,OUT019,-285.53125
FDG40,OUT045,506.3046875
FDU24,OUT018,1279.725345
FDA22,OUT049,2766.015625
FDY35,OUT046,837.8034702
FDJ15,OUT045,2843.342533
NCW18,OUT018,3430.117188
FDK56,OUT018,2740.835938
FDF44,OUT046,2196.14722
FDP51,OUT049,2059.951908
FDU22,OUT027,3310.960938
FDM28,OUT017,2916.421875
NCL42,OUT046,3826.109375
FDJ15,OUT019,1058.100345
FDI32,OUT018,1581.007813
DRL11,OUT046,2545.695313
DRO59,OUT018,962.78125
FDA07,OUT019,167.0456577
NCO53,OUT013,2888.171875
FDO21,OUT045,3535.514408
FDW39,OUT045,2809.33472
NCV17,OUT013,2127.523438
FDE22,OUT046,2523.867188
NCB06,OUT018,2234.3125
DRF48,OUT017,3032.867188
FDB05,OUT013,3927.203125
FDP28,OUT027,5559.030033
FDP23,OUT046,3495.171875
NCS41,OUT018,2620.335938
FDS40,OUT018,366.1875
FDA16,OUT017,3566.554688
FDN20,OUT035,2836.703125
FDF04,OUT027,5520.710938
DRG36,OUT018,2397.796875
FDW16,OUT018,1252.45972
FDU09,OUT017,1040.764408
FDW01,OUT046,2485.117188
FDB15,OUT045,4059.625
NCJ17,OUT049,1471.25
NCT18,OUT018,2595.75
FDG16,OUT018,3086.273438
FDP27,OUT017,3137.21875
FDQ44,OUT027,3434.8125
FDL50,OUT027,3536.49097
FDW57,OUT027,4307.483158
FDS34,OUT013,1898.45972
NCV30,OUT035,1115.84375
FDD26,OUT018,2734.576908
FDA03,OUT045,2283.686283
FDS27,OUT018,2884.155033
FDM12,OUT013,3053.58472
NCV42,OUT027,3194.953125
NCS41,OUT046,2923.101563
FDN56,OUT018,2066.967533
DRK59,OUT046,3692.390625
NCG18,OUT046,1637.945313
NCN26,OUT017,1958.101563
FDI60,OUT027,2536.998783
NCI43,OUT049,902.0703125
NCL17,OUT049,2378.226563
FDQ19,OUT019,2048.100345
FDY43,OUT049,2777.953125
FDR36,OUT049,858.2097202
FDJ58,OUT049,2860.944095
DRY23,OUT045,677.2956577
FDK26,OUT027,4498.811283
DRH03,OUT045,1430.960938
FDC10,OUT010,32.95972017
FDD23,OUT013,3059.217533
FDP32,OUT045,1992.40625
FDO31,OUT035,1538.201908
FDQ57,OUT013,2337.460938
FDX32,OUT027,3809.248783
FDC39,OUT027,4681.726563
FDU55,OUT046,4165.59375
FDL45,OUT013,2008.804688
DRK37,OUT049,3080.695313
FDK22,OUT013,3445.507813
DRG37,OUT027,3911.75
FDK22,OUT017,3503.148438
DRH36,OUT018,897.53125
DRC36,OUT018,2501.545658
DRE03,OUT027,2198.320313
FDF34,OUT046,3171.14722
FDZ22,OUT046,1335.960938
FDC44,OUT010,-82.921875
FDN31,OUT027,4466.421875
FDO03,OUT017,3785.905033
FDA01,OUT049,1153.975345
NCH42,OUT049,3727.585938
FDF46,OUT018,1575.382813
DRL35,OUT046,743.1015625
FDW46,OUT049,1174.201908
FDB58,OUT046,2305.319095
FDD47,OUT018,2462.287845
NCO17,OUT045,1829.460938
FDJ26,OUT017,3574.061283
FDU37,OUT045,1291.319095
